"fecha","provincia","codigo indec provincia","departamento","codigo Indec departamento","localidad","codigo indec localidad","origen de financiamiento","tipo","ultima_actualizacion","total","positivos"
"2020-04-08","Neuquén","58","Confluencia","035","NEUQUEN","070","Privado","Privado","2020-05-14","6",""
"2020-04-08","Neuquén","58","Confluencia","035","NEUQUEN","070","Público","Provincial","2020-05-14","37","7"
"2020-04-08","Neuquén","58","Confluencia","035","PLOTTIER","100","Público","Provincial","2020-05-14","1",""
"2020-04-08","Neuquén","58","Chos Malal","042","CHOS MALAL","010","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","Adolfo Alsina","007","VIEDMA","090","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","Conesa","028","GENERAL CONESA","020","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","General Roca","042","CATRIEL","360","Público","Provincial","2020-05-14","2","1"
"2020-04-08","Río Negro","62","General Roca","042","CINCO SALTOS","390","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","San Antonio","077","SAN ANTONIO OESTE","050","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","Avellaneda","014","CHIMPAY","030","Público","Provincial","2020-05-14","1",""
"2020-04-08","Río Negro","62","Avellaneda","014","LUIS BELTRAN","080","Público","Provincial","2020-05-14","2","1"
"2020-04-08","Río Negro","62","Bariloche","021","EL BOLSON","030","Público","Provincial","2020-05-14","3","2"
"2020-04-08","Río Negro","62","Bariloche","021","SAN CARLOS DE BARILOCHE","060","Público","Provincial","2020-05-14","16","8"
"2020-04-08","Salta","66","Capital","028","SALTA","050","Público","Provincial","2020-05-14","2",""
"2020-04-08","San Juan","70","Capital","028","SAN JUAN","010","Privado","Privado","2020-05-14","1",""
"2020-04-08","San Juan","70","Capital","028","SAN JUAN","010","Público","Provincial","2020-05-14","3",""
"2020-04-08","San Juan","70","Rivadavia","084","RIVADAVIA","010","Público","Provincial","2020-05-14","4",""
"2020-04-08","San Luis","74","La Capital","056","SAN LUIS","150","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Cruz","78","Corpen Aike","007","PUERTO SANTA CRUZ","020","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Cruz","78","Güer Aike","021","RIO GALLEGOS","040","Público","Provincial","2020-05-14","4",""
"2020-04-08","Santa Fe","82","San Jerónimo","105","GALVEZ","130","Público","Provincial","2020-05-14","2","2"
"2020-04-08","Santa Fe","82","General López","042","FIRMAT","120","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","General López","042","VENADO TUERTO","290","Privado","Privado","2020-05-14","6","1"
"2020-04-08","Santa Fe","82","General López","042","VENADO TUERTO","290","Público","Provincial","2020-05-14","4","1"
"2020-04-08","Santa Fe","82","San Justo","112","SAN JUSTO","130","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","San Cristóbal","091","CERES","060","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","San Martín","126","SAN JORGE","140","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","Las Colonias","070","ESPERANZA","050","Público","Provincial","2020-05-14","3","1"
"2020-04-08","Santa Fe","82","La Capital","063","SANTA FE","170","Público","Provincial","2020-05-14","99","3"
"2020-04-08","Santa Fe","82","Belgrano","007","ARMSTRONG","010","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","Belgrano","007","LAS PAREJAS","030","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Privado","2020-05-14","26","2"
"2020-04-08","Santa Fe","82","Rosario","084","ROSARIO","270","Privado","Obra social","2020-05-14","2",""
"2020-04-08","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Provincial","2020-05-14","5",""
"2020-04-08","Santa Fe","82","Rosario","084","ROSARIO","270","Público","Municipal","2020-05-14","15",""
"2020-04-08","Santa Fe","82","Rosario","084","GRANADERO BAIGORRIA","160","Público","Provincial","2020-05-14","7",""
"2020-04-08","Santa Fe","82","Caseros","014","BIGAND","040","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santa Fe","82","Caseros","014","CASILDA","050","Privado","Privado","2020-05-14","1",""
"2020-04-08","Santa Fe","82","Caseros","014","CASILDA","050","Público","Provincial","2020-05-14","1",""
"2020-04-08","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Privado","Privado","2020-05-14","2",""
"2020-04-08","Santiago del Estero","86","Capital","049","SANTIAGO DEL ESTERO","110","Público","Provincial","2020-05-14","7",""
"2020-04-08","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Provincial","2020-05-14","14",""
"2020-04-08","Tierra del Fuego","94","Ushuaia","014","USHUAIA","020","Público","Municipal","2020-05-14","1",""
"2020-04-08","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Privado","Privado","2020-05-14","2",""
"2020-04-08","Tierra del Fuego","94","Río Grande","007","RIO GRANDE","010","Público","Provincial","2020-05-14","5",""
"2020-04-08","Tucumán","90","Yerba Buena","119","VILLA CARMELA","020","Público","Provincial","2020-05-14","6",""
"2020-04-08","Tucumán","90","Capital","084","SAN MIGUEL DE TUCUMAN","010","Público","Provincial","2020-05-14","19","1"
"2020-04-09","CABA","02","COMUNA 1","001","SAN NICOLAS","010","Privado","Privado","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Privado","Privado","2020-05-14","2",""
"2020-04-09","CABA","02","COMUNA 1","001","CIUDAD DE BUENOS AIRES","010","Público","Provincial","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 1","001","MONSERRAT","010","Privado","Privado","2020-05-14","3",""
"2020-04-09","CABA","02","COMUNA 1","001","RETIRO","010","Privado","Privado","2020-05-14","20","3"
"2020-04-09","CABA","02","COMUNA 2","002","RECOLETA","010","Privado","Privado","2020-05-14","126","15"
"2020-04-09","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Municipal","2020-05-14","15","4"
"2020-04-09","CABA","02","COMUNA 2","002","RECOLETA","010","Público","Universitario público","2020-05-14","6","1"
"2020-04-09","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Privado","2020-05-14","68","6"
"2020-04-09","CABA","02","COMUNA 3","003","BALVANERA","010","Privado","Obra social","2020-05-14","9",""
"2020-04-09","CABA","02","COMUNA 3","003","BALVANERA","010","Público","Municipal","2020-05-14","7","1"
"2020-04-09","CABA","02","COMUNA 4","004","BARRACAS","010","Público","Municipal","2020-05-14","11","3"
"2020-04-09","CABA","02","COMUNA 4","004","BOCA","010","Público","Municipal","2020-05-14","5",""
"2020-04-09","CABA","02","COMUNA 4","004","NUEVA POMPEYA","010","Público","FFAA/Seguridad","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 4","004","PARQUE PATRICIOS","010","Público","Municipal","2020-05-14","11","2"
"2020-04-09","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Privado","2020-05-14","8","1"
"2020-04-09","CABA","02","COMUNA 5","005","ALMAGRO","010","Privado","Obra social","2020-05-14","4",""
"2020-04-09","CABA","02","COMUNA 5","005","BOEDO","010","Privado","Privado","2020-05-14","40","3"
"2020-04-09","CABA","02","COMUNA 6","006","CABALLITO","010","Privado","Obra social","2020-05-14","6",""
"2020-04-09","CABA","02","COMUNA 6","006","CABALLITO","010","Público","Municipal","2020-05-14","12","1"
"2020-04-09","CABA","02","COMUNA 7","007","FLORES","010","Privado","Privado","2020-05-14","11",""
"2020-04-09","CABA","02","COMUNA 7","007","FLORES","010","Público","Municipal","2020-05-14","10","1"
"2020-04-09","CABA","02","COMUNA 9","009","LINIERS","010","Público","Municipal","2020-05-14","5",""
"2020-04-09","CABA","02","COMUNA 9","009","MATADEROS","010","Privado","Obra social","2020-05-14","2","1"
"2020-04-09","CABA","02","COMUNA 10","010","MONTE CASTRO","010","Público","Municipal","2020-05-14","2",""
"2020-04-09","CABA","02","COMUNA 11","011","VILLA DEVOTO","010","Público","Municipal","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 11","011","VILLA GENERAL MITRE","010","Privado","Privado","2020-05-14","5",""
"2020-04-09","CABA","02","COMUNA 12","012","COGHLAN","010","Privado","Privado","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 12","012","COGHLAN","010","Público","Municipal","2020-05-14","5","1"
"2020-04-09","CABA","02","COMUNA 12","012","SAAVEDRA","010","Privado","Privado","2020-05-14","2",""
"2020-04-09","CABA","02","COMUNA 13","013","BELGRANO","010","Privado","Privado","2020-05-14","7","1"
"2020-04-09","CABA","02","COMUNA 13","013","COLEGIALES","010","Privado","Privado","2020-05-14","8",""
"2020-04-09","CABA","02","COMUNA 14","014","PALERMO","010","Privado","Privado","2020-05-14","36","3"
"2020-04-09","CABA","02","COMUNA 14","014","PALERMO","010","Público","Municipal","2020-05-14","7","1"
"2020-04-09","CABA","02","COMUNA 14","014","PALERMO","010","Público","FFAA/Seguridad","2020-05-14","3",""
"2020-04-09","CABA","02","COMUNA 15","015","AGRONOMIA","010","Privado","Privado","2020-05-14","1",""
"2020-04-09","CABA","02","COMUNA 15","015","CHACARITA","010","Privado","Privado","2020-05-14","5",""
"2020-04-09","CABA","02","COMUNA 15","015","PARQUE CHAS","010","Público","Municipal","2020-05-14","7",""
"2020-04-09","CABA","02","COMUNA 15","015","PARQUE CHAS","010","Público","Universitario público","2020-05-14","1","1"
"2020-04-09","CABA","02","COMUNA 15","015","VILLA CRESPO","010","Privado","Privado","2020-05-14","8",""
"2020-04-09","Buenos Aires","06","General Rodríguez","364","GENERAL RODRIGUEZ","030","Público","Provincial","2020-05-14","2",""
"2020-04-09","Buenos Aires","06","Tigre","805","DON TORCUATO ESTE","010","Privado","Privado","2020-05-14","5",""
"2020-04-09","Buenos Aires","06","Tigre","805","GENERAL PACHECO","010","Público","Provincial","2020-05-14","2",""
"2020-04-09","Buenos Aires","06","La Plata","441","LA PLATA","030","Privado","Privado","2020-05-14","7","1"
"2020-04-09","Buenos Aires","06","La Plata","441","LA PLATA","030","Público","Provincial","2020-05-14","8","1"
"2020-04-09","Buenos Aires","06","La Plata","441","MANUEL B. GONNET","030","Público","Provincial","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","La Plata","441","VILLA ELVIRA","030","Privado","Privado","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","La Plata","441","MELCHOR ROMERO","130","Público","Provincial","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","Balcarce","063","BALCARCE","010","Público","Municipal","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","Trenque Lauquen","826","TRENQUE LAUQUEN","050","Público","Municipal","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","Zárate","882","ZARATE","050","Público","Municipal","2020-05-14","7","2"
"2020-04-09","Buenos Aires","06","Malvinas Argentinas","515","PABLO NOGUES","060","Público","Municipal","2020-05-14","9","1"
"2020-04-09","Buenos Aires","06","José C. Paz","412","JOSE C. PAZ","010","Público","Municipal","2020-05-14","2","1"
"2020-04-09","Buenos Aires","06","Lobería","476","SAN MANUEL","050","Público","Municipal","2020-05-14","3",""
"2020-04-09","Buenos Aires","06","Lobos","483","LOBOS","040","Público","Provincial","2020-05-14","1",""
"2020-04-09","Buenos Aires","06","Avellaneda","035","AVELLANEDA","010","Privado","Obra social","2020-05-14","2",""
